id,resourceType,organizationName,phone,website,email,address,city,state,zipCode,latitude,longitude,servicesJson,hours,is24_7,servesLGBTQIA,lgbtqSpecialized,transInclusive,nonBinaryInclusive,servesBIPOC,bipocLed,culturallySpecificJson,servesMaleIdentifying,servesUndocumented,uVisaSupport,vawaSupport,noICEContact,servesDisabled,wheelchairAccessible,servesDeaf,aslInterpreter,languagesJson,isFree,slidingScale,acceptsChildren,childAgeRestrictions,acceptsDependentAdults,acceptsPets,hasChildcare,servesPregnant,servesSubstanceUse,servesTeenDating,servesElderAbuse,servesTrafficking,servesTBI,acceptsCriminalRecord,hasMedicalSupport,hasMentalHealthCounseling,traumaInformedCare,providesTransportation,transportationRadius,transportationPartnerships,offersVirtualServices,gasVoucherProgram,relocationAssistance,greyhoundHomeFreePartner,providesReproductiveHealthcare,reproductiveHealthcareServicesJson,acceptsOutOfStatePatients,providesRecoveryHousing,recoveryHousingDuration,financialAssistanceAvailable,travelFundingAvailable,childcareDuringAppointment,childcareDuringRecovery,accompanimentServices,lastVerified,verifiedBy,rating,reviewCount
SH154,shelter,Safe Harbor Charleston,843-744-3242,www.safeharborsc.org,help@safeharbor.org,P.O. Box 1775,Charleston,SC,29402,32.7765,-79.9311,"[Emergency Shelter,Counseling,Legal Advocacy,Children Programs]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH155,shelter,South Dakota Coalition Ending DV,605-945-0869,www.sdcedsv.org,info@sdcedsv.org,P.O. Box 141,Pierre,SD,57501,44.3683,-100.3510,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,0,0,0,0,1,1,[Native American],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH156,shelter,Working Against Violence Sioux Falls,605-339-0116,www.wavinc.org,help@wavinc.org,P.O. Box 1596,Sioux Falls,SD,57101,43.5460,-96.7313,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH157,shelter,Tennessee Coalition to End DV,615-386-9406,www.tncoalition.org,info@tncedv.org,2 International Plaza Dr,Nashville,TN,37217,36.1039,-86.6864,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH158,shelter,YWCA Nashville,615-297-8833,www.ywcanashville.com,help@ywcanashville.com,335 7th Ave N,Nashville,TN,37219,36.1627,-86.7816,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,1,"[Black,Multi-cultural]",0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH159,legal_aid,Legal Aid Society of Middle Tennessee,615-780-7123,www.las.org,intake@las.org,300 Deaderick St,Nashville,TN,37201,36.1645,-86.7810,"[Legal Aid,Family Law,Protection Orders,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,456
SH160,shelter,Texas Council on Family Violence,512-794-1133,www.tcfv.org,info@tcfv.org,P.O. Box 161810,Austin,TX,78716,30.2672,-97.7431,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[Multi-cultural],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH161,shelter,The Bridge Over Troubled Waters Dallas,214-941-1991,www.thebridgeotw.org,help@thebridge.org,P.O. Box 1553,Dallas,TX,75221,32.7767,-96.7970,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,1,0,0,0,1,0,[Multi-cultural],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,567
SH162,shelter,Casa de Esperanza Houston,713-910-2900,www.casadeesperanzatx.org,info@casadeesperanza.org,P.O. Box 90902,Houston,TX,77290,29.7604,-95.3698,"[Emergency Shelter,Legal Services,Counseling,Language Access]",24/7 Hotline,1,0,0,0,0,1,1,[Latinx],0,1,1,1,1,1,1,0,0,"[Spanish,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,678
SH163,legal_aid,Lone Star Legal Aid,713-652-0077,www.lonestarlegal.org,intake@lonestarlegal.org,1415 West Loop S,Houston,TX,77027,29.7457,-95.4624,"[Legal Aid,Family Law,Immigration,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[Multi-cultural],0,1,1,1,0,1,1,0,0,"[English,Spanish,Vietnamese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,567
SH164,shelter,Utah Domestic Violence Coalition,801-521-5544,www.udvc.org,info@udvc.org,320 W 200 S,Salt Lake City,UT,84101,40.7642,-111.8998,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH165,shelter,YWCA Utah Salt Lake City,801-537-8600,www.ywcautah.org,help@ywcautah.org,310 E 300 S,Salt Lake City,UT,84111,40.7625,-111.8830,"[Emergency Shelter,Legal Advocacy,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH166,shelter,Vermont Network Against DV,802-223-1302,www.vtnetwork.org,info@vtnetwork.org,P.O. Box 405,Montpelier,VT,05601,44.2601,-72.5754,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH167,shelter,STEPS to End DV Burlington,802-658-3131,www.stepsvt.org,help@stepsvt.org,P.O. Box 1206,Burlington,VT,05402,44.4759,-73.2121,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,1,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH168,shelter,Virginia Sexual and DV Action Alliance,804-377-0335,www.vsdvalliance.org,info@vsdvalliance.org,5008 Monument Ave,Richmond,VA,23230,37.5538,-77.4783,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH169,shelter,YWCA Richmond,804-612-6126,www.ywcarichmond.org,help@ywcavirginia.org,6 N 5th St,Richmond,VA,23219,37.5407,-77.4360,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,1,"[Black,Multi-cultural]",0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,456
SH170,legal_aid,Legal Aid Justice Center Virginia,434-977-0553,www.justice4all.org,intake@justice4all.org,1000 Preston Ave,Charlottesville,VA,22903,38.0336,-78.4905,"[Legal Aid,Family Law,Immigration,Civil Rights]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,1,1,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH171,shelter,Washington State Coalition Against DV,360-586-1022,www.wscadv.org,info@wscadv.org,711 Capitol Way S,Olympia,WA,98501,47.0379,-122.9007,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[Multi-cultural],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH172,shelter,New Beginnings Domestic Violence Center Seattle,206-522-9472,www.newbegin.org,help@newbegin.org,P.O. Box 75125,Seattle,WA,98175,47.6062,-122.3321,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Vietnamese,Somali]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,678
SH173,shelter,YWCA Spokane,509-326-1190,www.ywcaspokane.org,help@ywcaspokane.org,930 N Monroe St,Spokane,WA,99201,47.6672,-117.4257,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH174,shelter,West Virginia Coalition Against DV,304-965-3552,www.wvcadv.org,info@wvcadv.org,4710 Chimney Dr,Charleston,WV,25302,38.3498,-81.6326,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH175,shelter,YWCA Resolve Family Abuse Charleston,304-340-3549,www.ywcacharleston.org,help@ywca.org,1114 Kanawha Blvd E,Charleston,WV,25301,38.3368,-81.6247,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH176,shelter,End Domestic Abuse Wisconsin,608-255-0539,www.endabusewi.org,info@endabusewi.org,1245 E Washington Ave,Madison,WI,53703,43.0808,-89.3648,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Hmong]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH177,shelter,Sojourner Family Peace Center Milwaukee,414-933-2722,www.familypeacecenter.org,help@sojournerpeace.org,619 W Walnut St,Milwaukee,WI,53212,43.0539,-87.9173,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[Multi-cultural],0,1,0,0,0,1,1,0,0,"[English,Spanish,Hmong]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,567
SH178,legal_aid,Legal Action of Wisconsin,414-278-7722,www.legalaction.org,intake@legalaction.org,230 W Wells St,Milwaukee,WI,53203,43.0389,-87.9119,"[Legal Aid,Family Law,Protection Orders,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Hmong]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,456
SH179,shelter,Wyoming Coalition Against DV,307-755-5481,www.wyomingdvsa.org,info@wyomingdvsa.org,P.O. Box 236,Laramie,WY,82073,41.3114,-105.5911,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH180,shelter,SAFE Project Cheyenne,307-637-7233,www.safeproject.org,help@safeproject.org,P.O. Box 1885,Cheyenne,WY,82003,41.1400,-104.8202,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH181,shelter,Ali Forney Center NYC,212-222-3427,www.aliforneycenter.org,info@aliforney.org,224 W 35th St,New York,NY,10001,40.7532,-73.9934,"[LGBTQ+ Youth Shelter,Transitional Housing,Mental Health,HIV Services]",24/7 Hotline,1,1,1,1,1,0,0,"[LGBTQ+,Youth]",0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,890
SH182,shelter,True Colors United,202-461-4550,www.truecolorsunited.org,info@truecolors.org,1000 16th St NW,Washington,DC,20036,38.9072,-77.0369,"[LGBTQ+ Youth Housing,Advocacy,Training,Policy Work]",Mon-Fri 9am-5pm,0,1,1,1,1,0,0,"[LGBTQ+,Youth]",0,0,0,0,0,1,0,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,567
SH183,hotline,Trevor Project,866-488-7386,www.thetrevorproject.org,N/A,N/A,West Hollywood,CA,90069,34.0900,-118.3617,"[LGBTQ+ Youth Crisis,Suicide Prevention,24/7 Support,Text/Chat]",Call/Text 678-678,1,1,1,1,1,0,0,"[LGBTQ+,Youth]",0,0,0,0,0,1,0,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,National,4.9,12345
SH184,shelter,True Colors Residence Hartford,860-233-0503,www.ourtruecolors.org,info@ourtruecolors.org,77 Wintonbury Ave,Bloomfield,CT,06002,41.8251,-72.7215,"[LGBTQ+ Youth Shelter,Transitional Housing,Mental Health,Job Training]",24/7 Hotline,1,1,1,1,1,0,0,"[LGBTQ+,Youth]",0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,234
SH185,counseling,Audre Lorde Project NYC,718-596-0342,www.alp.org,info@alp.org,147 Prince St,Brooklyn,NY,11201,40.6782,-73.9442,"[LGBTQ+ POC Support,Organizing,Advocacy,Anti-Violence]",Mon-Fri 12pm-8pm,0,1,1,1,1,1,1,"[LGBTQ+,BIPOC]",0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,456
SH186,shelter,Lyon-Martin Health Services San Francisco,415-565-7667,www.lyon-martin.org,info@lyon-martin.org,1748 Market St,San Francisco,CA,94102,37.7722,-122.4215,"[LGBTQ+ Health,Mental Health,DV Services,Trans Healthcare]",Mon-Fri 9am-6pm,0,1,1,1,1,0,0,[LGBTQ+],0,0,0,0,0,1,1,0,0,"[English,Spanish]",0,1,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH187,shelter,Oasis Legal Services Los Angeles,323-905-0865,www.oasiswest.org,legal@oasiswest.org,1525 N Western Ave,Los Angeles,CA,90027,34.1004,-118.3093,"[LGBTQ+ Legal Services,DV Advocacy,Immigration,Name Change]",Mon-Fri 10am-6pm,0,1,1,1,1,0,0,[LGBTQ+],0,1,1,1,0,0,0,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH188,shelter,Northwest Network Seattle,206-568-7777,www.nwnetwork.org,info@nwnetwork.org,P.O. Box 20398,Seattle,WA,98102,47.6062,-122.3321,"[LGBTQ+ DV Services,Support Groups,Advocacy,Training]",24/7 Hotline,1,1,1,1,1,0,0,[LGBTQ+],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,456
SH189,shelter,The LGBT National Hotline,888-843-4564,www.lgbthotline.org,N/A,N/A,San Francisco,CA,94102,37.7749,-122.4194,"[LGBTQ+ Support,Peer Counseling,Resource Referrals]",Mon-Fri 1pm-9pm PST,0,1,1,1,1,0,0,[LGBTQ+],0,0,0,0,0,0,0,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,National,4.7,3456
SH190,shelter,GLBT Center of Central PA,717-920-9534,www.glbtcentralpa.org,info@glbtcentralpa.org,1306 N 3rd St,Harrisburg,PA,17102,40.2737,-76.8844,"[LGBTQ+ Support,Advocacy,Support Groups,Youth Programs]",Mon-Fri 9am-5pm,0,1,1,1,1,0,0,[LGBTQ+],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,156
SH191,shelter,Family Rescue Boston,617-364-3100,www.familyrescue.org,help@familyrescue.org,P.O. Box 220159,Dorchester,MA,02122,42.3029,-71.0691,"[Emergency Shelter,Legal Services,Counseling,Pet Fostering]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish,Haitian Creole]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH192,shelter,Family Crisis Center Baltimore,410-285-4357,www.familycrisiscenterbaltimore.org,help@fccb.org,P.O. Box 13084,Baltimore,MD,21203,39.2904,-76.6122,"[Emergency Shelter,Legal Advocacy,Counseling,Economic Support]",24/7 Hotline,1,0,0,0,0,1,1,[Black],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH193,shelter,Family Service League Huntington,631-427-3700,www.fsl-li.org,help@fsl-li.org,790 Park Ave,Huntington,NY,11743,40.8679,-73.4257,"[Emergency Shelter,Counseling,Legal Services,Children Programs]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,178
SH194,shelter,Greenwood House Ewing,609-883-0227,www.greenwoodhouse.net,help@greenwoodhouse.net,44 Afton Ave,Ewing,NJ,08618,40.2566,-74.7879,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH195,shelter,Safe+Sound Somerset,908-359-0003,www.safe-sound.org,help@safe-sound.org,P.O. Box 951,Somerville,NJ,08876,40.5712,-74.6099,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Polish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH196,shelter,Safe Passage Northampton,413-586-1125,www.safepass.org,help@safepass.org,P.O. Box 1485,Northampton,MA,01061,42.3251,-72.6412,"[Emergency Shelter,Legal Advocacy,Counseling,Children Programs]",24/7 Hotline,1,1,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH197,shelter,Elizabeth Stone House Boston,617-427-6550,www.elizabethstonehouse.org,help@esh.org,P.O. Box 59,Jamaica Plain,MA,02130,42.3097,-71.1106,"[Transitional Housing,Mental Health,Substance Abuse,Parenting Support]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,156
SH198,shelter,On The Rise St. Louis,314-771-5207,www.ontwrise.org,help@ontherise.org,3701 Grandel Square,St. Louis,MO,63108,38.6270,-90.2282,"[Emergency Shelter,Counseling,Support Groups,Economic Empowerment]",Mon-Fri 9am-5pm,0,0,0,0,0,1,1,[Black],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,178
SH199,shelter,Mutual Ground Aurora,630-897-0080,www.mutualground.org,help@mutualground.org,P.O. Box 843,Aurora,IL,60507,41.7606,-88.3201,"[Emergency Shelter,Legal Services,Counseling,Children Programs]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH200,shelter,Life Span Rochester,585-232-7353,www.lifespan-roch.org,help@lifespan.org,1900 S Clinton Ave,Rochester,NY,14618,43.1345,-77.6254,"[Emergency Shelter,Legal Advocacy,Counseling,Elder Abuse Services]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,267
SH201,shelter,1in6 Male Survivor Helpline,800-738-4181,www.1in6.org,help@1in6.org,N/A,Los Angeles,CA,90028,34.0900,-118.3617,"[Male Survivor Support,Online Chat,Peer Groups,Resource Referrals]",Call/Chat 24/7,1,1,0,0,0,0,0,[],1,0,0,0,0,1,0,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,National,4.8,2345
SH202,shelter,Male Survivor Alliance,N/A,www.malesurvivor.org,support@malesurvivor.org,N/A,San Francisco,CA,94102,37.7749,-122.4194,"[Male Survivor Network,Weekend Retreats,Online Support Groups,Advocacy]",Mon-Fri 9am-5pm,0,1,0,0,0,0,0,[],1,0,0,0,0,1,0,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,National,4.7,456
SH203,counseling,Valley Crisis Center Lancaster,661-949-5224,www.valleycrisiscenter.org,help@valleycrisis.org,1359 W Ave J,Lancaster,CA,93534,34.6868,-118.1542,"[Counseling,Male Survivors,Legal Advocacy,Children Services]",24/7 Hotline,1,0,0,0,0,1,0,[],1,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH204,shelter,Equinox Male Survivor Services Albany,518-432-7865,www.equinoxinc.org,help@equinoxinc.org,94 Central Ave,Albany,NY,12206,42.6526,-73.7562,"[Male Survivor Support,Counseling,Support Groups,Advocacy]",Mon-Fri 9am-5pm,0,1,0,0,0,0,0,[],1,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH205,counseling,Next Door Solutions Male Program San Jose,408-279-2962,www.nextdoor.org,support@nextdoor.org,650 S 2nd St,San Jose,CA,95112,37.3261,-121.8816,"[Male Survivor Counseling,Support Groups,Legal Advocacy]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[Multi-cultural],1,1,0,0,0,1,1,0,0,"[English,Spanish,Vietnamese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,156
